population,gdp,clean_cons_per_capita,clean_consumption,clean_share_energy,fossil_cons_per_capita,fossil_consumption,fossil_share_energy,electricity_demand,energy_per_gdp
22194740.0,590000000000.0,553.161,122.74,12.6,438.485,896.234,87.667,180.52,1.733
22333124.0,581000000000.0,515.66,115.3,1.94,41896.979,935.691,88.697,184.46,1.817
22469622.0,611000000000.0,5293.474,118.942,1.845,43288.597,972.679,88.685,195.25,1.796
22593682.0,634000000000.0,5183.38,117.13,1.218,45275.511,122.941,89.26,205.2,1.809
22703098.0,672000000000.0,522.562,118.524,9.925,4711.133,169.545,89.556,215.06,1.776
22796312.0,706000000000.0,534.956,121.754,1.6,47478.197,182.328,89.434,223.67,1.713
22874972.0,743000000000.0,532.156,121.287,9.764,48734.183,1114.793,89.745,231.62,1.671
22942314.0,789000000000.0,5393.442,123.738,9.56,577.854,1163.355,89.884,239.19,1.64
22998324.0,792000000000.0,5385.335,123.854,9.896,48757.15,1121.33,89.596,234.84,1.581
23044086.0,777000000000.0,5385.139,124.95,1.185,47212.451,187.968,89.32,226.74,1.569
23083086.0,856000000000.0,5433.646,125.425,9.62,5864.923,1174.12,89.888,244.0,1.526
23143076.0,886000000000.0,5479.485,126.813,9.779,5261.131,1163.197,89.698,249.27,1.464
23234064.0,904000000000.0,5432.334,126.216,9.799,4978.12,1154.921,89.663,247.43,1.425
23330332.0,924000000000.0,553.36,129.24,9.87,556.377,1179.59,89.655,249.14,1.424
23422504.0,961000000000.0,5438.828,127.391,9.473,51691.27,121.734,9.23,256.85,1.4
23512136.0,968000000000.0,4792.527,112.682,8.386,5269.315,1224.261,91.115,255.11,1.388
23594476.0,981000000000.0,4482.847,15.771,7.819,52567.972,124.314,91.697,260.82,1.378
23665028.0,1010000000000.0,3415.913,8.839,5.985,53388.349,1263.437,93.541,266.93,1.332
23726186.0,1040000000000.0,3954.269,93.82,6.853,53465.386,1268.529,92.656,272.16,1.314
63066604.0,596000000000.0,276.231,17.421,2.348,11461.657,722.848,97.426,92.35,1.245
63649892.0,612000000000.0,284.98,18.139,2.318,11977.338,762.356,97.428,98.44,1.278
64222576.0,646000000000.0,334.818,21.53,2.535,12835.857,824.351,97.182,104.2,1.313
64776960.0,688000000000.0,322.698,2.93,2.292,13697.294,887.269,97.278,111.24,1.326
65311164.0,727000000000.0,26.726,17.28,1.72,14811.12,967.324,97.687,120.21,1.363
65821360.0,752000000000.0,263.125,17.319,1.696,15168.94,998.385,97.724,126.87,1.358
66319528.0,785000000000.0,372.778,24.722,2.369,15265.457,112.397,97.22,133.8,1.33
66826752.0,822000000000.0,363.21,24.272,2.227,15825.776,157.585,97.63,136.06,1.325
67328240.0,831000000000.0,382.437,25.748,2.331,15928.233,172.419,97.52,138.2,1.33
67813656.0,820000000000.0,49.928,27.799,2.423,16399.476,1112.18,96.951,138.33,1.399
68270488.0,876000000000.0,345.136,23.563,1.927,1742.34,1188.67,97.194,156.24,1.395
68712848.0,878000000000.0,445.97,3.645,2.444,17614.732,121.359,96.543,156.58,1.428
69157024.0,941000000000.0,515.348,35.64,2.655,18684.562,1292.169,96.23,165.77,1.426
69578600.0,967000000000.0,49.672,34.139,2.529,18654.275,1297.938,96.141,171.4,1.396
69960944.0,976000000000.0,541.99,37.856,2.719,1953.684,1333.13,95.741,173.13,1.427
70294408.0,1000000000000.0,515.491,36.236,2.545,194.999,1363.782,95.89,178.88,1.417
70607032.0,1040000000000.0,547.653,38.668,2.662,19624.421,1385.622,95.4,196.15,1.401
70898208.0,1080000000000.0,687.842,48.766,3.3,19741.94,1399.666,94.694,205.12,1.37
71127808.0,1120000000000.0,839.226,59.693,3.919,249.51,1426.77,93.62,207.68,1.355
1338576.0,24648445952.0,1.395,0.2,0.1,95718.881,128.127,99.927,5.31,5.202
1345970.0,26224117760.0,2.84,0.3,0.2,13311.433,139.54,99.939,5.31,5.306
1353552.0,29582759936.0,3.21,0.4,0.3,115214.343,155.949,99.972,6.06,5.273
1361180.0,31478241280.0,4.612,0.6,0.4,125971.291,171.469,99.954,6.05,5.45
1369078.0,32955092992.0,4.89,0.7,0.4,134296.741,183.863,99.958,6.63,5.582
1376932.0,36774965248.0,5.548,0.8,0.4,155961.51,214.748,99.958,6.74,5.842
1384861.0,37972471808.0,5.877,0.8,0.4,15992.344,221.467,99.969,7.22,5.834
1392808.0,38699954176.0,6.322,0.9,0.4,156665.961,218.26,99.967,7.26,5.64
1401197.0,36471791616.0,7.38,0.1,0.5,154438.443,216.399,99.967,7.37,5.935
1410297.0,37145100288.0,7.879,0.11,0.5,165822.599,233.859,99.995,7.97,6.296
1420021.0,36506640384.0,7.785,0.11,0.5,161731.73,229.662,99.995,8.24,6.291
1430379.0,36978462720.0,7.671,0.11,0.5,15862.616,226.9,99.995,8.58,6.114
1440731.0,37960331264.0,7.577,0.11,0.5,159838.871,23.285,99.995,8.93,6.067
1450663.0,37742333952.0,8.387,0.12,0.5,157927.83,229.1,99.995,8.86,6.07
1460180.0,37523337216.0,9.493,0.14,0.6,152233.971,222.289,99.993,9.0,5.924
1469334.0,35605774336.0,9.377,0.14,0.7,134223.555,197.22,99.993,8.86,5.539
1478616.0,34782568448.0,9.262,0.14,0.7,141532.382,29.272,99.994,8.77,6.017
1504707.0,34697351168.0,8.215,0.12,0.6,13164.799,198.8,99.994,8.68,5.709
54324140.0,487000000000.0,1259.978,68.447,12.179,981.112,493.323,87.781,56.81,1.155
55321172.0,500000000000.0,1212.452,67.74,11.691,9151.885,56.293,88.248,60.49,1.148
56302040.0,539000000000.0,1395.354,78.561,13.22,9313.885,524.391,86.92,67.22,1.12
57296008.0,592000000000.0,1752.172,1.392,15.311,9684.486,554.881,84.628,73.43,1.108
58310244.0,569000000000.0,1551.51,9.442,14.244,9331.439,544.118,85.695,77.79,1.116
59305492.0,620000000000.0,1772.8,15.94,14.79,1193.456,64.528,85.76,85.55,1.145
60293784.0,675000000000.0,1985.26,119.685,15.441,1857.247,654.625,84.456,94.79,1.148
61277420.0,738000000000.0,1921.357,117.736,14.521,1129.859,691.875,85.334,105.52,1.098
62242200.0,774000000000.0,26.467,124.887,15.2,11335.87,75.57,84.858,114.03,1.074
63185620.0,746000000000.0,1623.812,12.62,12.672,11179.44,76.355,87.247,118.48,1.086
64113548.0,808000000000.0,1425.691,91.46,1.571,1249.378,772.527,89.343,127.68,1.071
65072016.0,753000000000.0,186.785,7.719,9.1,1973.553,714.71,9.892,126.34,1.043
65988664.0,819000000000.0,1492.37,98.457,11.453,11524.215,76.467,88.463,131.57,1.05
66867324.0,873000000000.0,1534.95,12.638,11.276,127.944,87.151,88.67,140.09,1.043
67785080.0,958000000000.0,1961.545,132.963,13.64,12411.514,841.315,86.39,149.06,1.018
68704712.0,1050000000000.0,1651.226,113.447,11.382,12851.181,882.936,88.582,160.39,0.952
69601328.0,1130000000000.0,1814.13,126.264,11.418,1464.566,978.912,88.523,174.51,0.98
70468864.0,1190000000000.0,1452.631,12.365,8.717,15199.758,171.19,91.28,189.85,0.985
71320728.0,1210000000000.0,1344.192,95.869,8.136,15162.582,181.45,91.774,197.98,0.971
72225648.0,1160000000000.0,1448.26,14.597,8.759,1558.669,187.622,91.7,194.0,1.034
73195352.0,1280000000000.0,274.774,151.864,12.55,1597.168,115.42,87.714,210.29,0.987
74173856.0,1400000000000.0,2122.358,157.424,11.696,15981.785,1185.43,88.72,230.19,0.959
75277440.0,1440000000000.0,2321.327,174.744,12.225,16599.292,1249.552,87.419,242.25,0.991
76576120.0,1510000000000.0,2384.52,182.561,12.864,168.275,1225.852,86.38,246.07,0.94
78112064.0,1570000000000.0,175.744,133.239,9.113,16869.427,1317.75,9.122,256.88,0.931
79646176.0,1640000000000.0,267.869,212.725,13.266,17288.168,1376.936,85.862,265.23,0.979
81019400.0,1500000000000.0,2768.62,224.312,13.297,17792.72,1441.53,85.451,278.57,1.126
82089824.0,1610000000000.0,2561.497,21.272,11.764,1889.816,155.744,86.76,295.85,1.11
82809304.0,1660000000000.0,281.584,231.997,13.125,18156.179,153.5,85.59,303.23,1.067
4569135.0,18299170816.0,2.43,0.9,0.8,26221.822,119.811,99.992,8.25,6.548
4635100.0,22282608640.0,2.2,0.9,0.6,32626.651,151.228,99.993,8.12,6.787
4698972.0,26092257280.0,1.957,0.9,0.7,27145.539,127.556,99.993,8.99,4.889
4758992.0,30907439104.0,1.92,0.9,0.5,375.665,176.11,99.995,9.08,5.698
4819793.0,35857412096.0,1.885,0.9,0.5,36183.623,174.397,99.995,10.03,4.864
4885780.0,41000558592.0,1.848,0.9,0.5,36143.99,176.592,99.995,10.79,4.307
4954032.0,46020567040.0,1.811,0.9,0.5,3621.942,178.453,99.995,11.49,3.878
5024897.0,51695423488.0,1.774,0.9,0.5,34461.19,173.164,99.995,12.52,3.35
5100089.0,60005171200.0,1.737,0.9,0.6,27851.826,142.47,99.994,12.65,2.367
5180961.0,64415940608.0,1.7,0.9,0.4,447.666,231.592,99.996,13.46,3.595
5267975.0,71126122496.0,1.745,0.9,0.4,47372.486,249.557,99.997,13.25,3.509
5360813.0,82538332160.0,1.857,0.1,0.3,51669.99,276.989,99.996,13.64,3.356
5458688.0,91657732096.0,2.76,0.12,0.4,55316.263,31.954,99.996,13.97,3.294
5560099.0,101000000000.0,2.448,0.14,0.5,48242.256,268.232,99.995,14.88,2.657
5663159.0,111000000000.0,3.2,0.17,0.6,4993.7,278.22,99.993,15.97,2.495
5766427.0,119000000000.0,3.911,0.22,0.7,57713.53,332.81,99.994,17.98,2.806
5868568.0,126000000000.0,4.625,0.27,0.9,56149.82,329.515,99.992,17.98,2.616
5968388.0,134000000000.0,4.51,0.27,0.9,54633.94,326.77,99.991,17.98,2.431
6065072.0,142000000000.0,4.411,0.26,0.7,59852.988,363.12,99.992,17.98,2.55
51589816.0,496000000000.0,4792.59,247.249,7.739,57132.368,2947.448,92.26,270.15,6.442
51672816.0,460000000000.0,4795.785,247.811,8.275,53156.71,2746.756,91.725,263.66,6.505
51785152.0,422000000000.0,4491.184,232.577,9.191,44375.196,2297.976,9.89,247.23,6.001
51778420.0,368000000000.0,4753.821,246.145,11.97,3887.934,1972.133,88.93,228.17,6.03
51487376.0,288000000000.0,449.227,231.19,12.194,32331.45,1664.661,87.86,201.69,6.573
51061268.0,257000000000.0,4495.43,229.541,12.49,3173.786,162.215,87.59,190.87,7.184
50616104.0,236000000000.0,4965.33,251.326,14.577,2996.44,1472.746,85.423,180.78,7.318
50169352.0,232000000000.0,573.544,254.536,15.37,2871.969,148.352,84.693,177.67,7.157
49745868.0,232000000000.0,5227.382,26.41,16.26,2729.648,1344.613,83.795,171.98,6.924
49320116.0,235000000000.0,55.63,246.851,15.618,2742.382,1333.734,84.382,168.5,6.722
48879752.0,253000000000.0,5172.13,252.811,15.946,27263.751,1332.645,84.55,167.42,6.262
48414536.0,281000000000.0,5166.252,25.121,16.4,27115.381,1312.778,83.997,169.75,5.56
47976540.0,301000000000.0,514.14,246.66,15.877,27234.82,136.631,84.123,170.45,5.159
47605644.0,335000000000.0,5323.526,253.43,15.92,28116.368,1338.499,84.81,175.26,4.748
47261960.0,381000000000.0,581.133,274.598,17.316,27744.8,1311.273,82.685,176.69,4.162
46912616.0,399000000000.0,5955.452,279.386,17.42,28267.593,1326.17,82.599,177.56,4.02
46592552.0,437000000000.0,676.492,283.12,17.429,28788.115,1341.312,82.571,182.79,3.719
46313064.0,481000000000.0,643.841,279.99,17.31,2887.38,1337.76,82.644,186.97,3.367
46062936.0,500000000000.0,5964.317,274.733,17.588,27928.657,1286.476,82.358,185.85,3.127
45863884.0,431000000000.0,5574.754,255.68,19.216,23426.581,174.434,8.751,169.35,3.087
45683024.0,439000000000.0,5999.93,274.93,19.29,25222.8,1152.221,8.749,184.76,3.247
45516136.0,471000000000.0,5919.292,269.423,18.27,26471.782,124.894,81.72,188.66,3.13
45406228.0,472000000000.0,5893.484,267.61,18.545,25876.641,1174.96,81.426,186.89,3.055
45307104.0,472000000000.0,576.265,258.533,18.876,2454.334,111.22,81.64,183.82,2.9
45148072.0,441000000000.0,5691.766,256.972,21.266,2153.15,95.57,78.66,173.55,2.738
44982568.0,398000000000.0,545.541,245.179,24.434,16836.995,757.372,75.48,160.29,2.52
44833568.0,407000000000.0,5182.858,232.365,22.13,18217.677,816.763,77.787,159.11,2.578
44657260.0,418000000000.0,5528.582,246.891,25.313,16285.18,727.248,74.564,149.24,2.335
44446952.0,431000000000.0,5578.234,247.935,24.5,17159.262,762.678,75.364,152.16,2.346
7992658.0,465000000000.0,2.221,0.18,0.2,1158.968,925.558,99.998,82.91,1.988
8481775.0,513000000000.0,6.29,0.51,0.5,11465.594,972.44,99.995,88.33,1.894
8575210.0,584000000000.0,6.658,0.57,0.6,11949.465,12.874,99.994,93.2,1.749
8664976.0,623000000000.0,7.671,0.66,0.6,123951.95,174.33,99.994,99.82,1.723
8751853.0,650000000000.0,27.65,0.237,0.21,129459.179,1133.7,99.978,103.39,1.743
8835957.0,668000000000.0,95.477,0.844,0.75,126851.535,112.855,99.924,109.54,1.679
8916909.0,692000000000.0,93.834,0.837,0.68,137952.23,123.17,99.931,119.75,1.78
8994266.0,709000000000.0,93.571,0.842,0.66,142695.375,1283.441,99.933,122.48,1.81
9068297.0,726000000000.0,216.931,1.967,0.153,1419.198,1286.793,99.845,126.44,1.775
9140172.0,735000000000.0,378.812,3.462,0.272,138755.11,1268.245,99.726,127.9,1.73
57210444.0,1510000000000.0,3525.962,21.723,8.42,4285.82,234.769,91.882,329.7,1.666
57359452.0,1490000000000.0,3723.98,213.66,8.34,4889.776,2345.415,91.574,337.75,1.722
57509240.0,1490000000000.0,466.44,233.858,9.188,4141.155,238.487,9.696,336.03,1.707
57647464.0,1530000000000.0,4629.976,266.96,1.366,39966.969,233.995,89.484,338.39,1.686
57785900.0,1590000000000.0,4614.451,266.65,1.482,39323.182,2272.326,89.327,341.91,1.605
57930364.0,1620000000000.0,4615.53,267.352,1.474,39356.792,2279.953,89.321,348.79,1.572
58078584.0,1660000000000.0,4823.39,28.115,1.466,41158.352,239.42,89.319,366.07,1.609
58250192.0,1710000000000.0,537.964,293.462,11.158,39996.459,2329.81,88.585,365.76,1.535
58438320.0,1770000000000.0,5133.94,3.19,11.287,427.676,2349.669,88.395,373.79,1.505
58635204.0,1820000000000.0,4915.73,288.234,1.898,44.33,2345.662,88.689,379.49,1.451
58850044.0,1890000000000.0,444.51,259.25,9.728,466.963,2392.9,89.87,388.55,1.41
59092016.0,1940000000000.0,4547.685,268.732,9.991,4723.528,246.435,89.471,392.77,1.387
59355688.0,1980000000000.0,4443.217,263.731,1.2,39629.16,2352.215,89.365,393.01,1.327
59649800.0,2050000000000.0,436.516,26.14,9.727,4136.75,2394.19,89.536,397.62,1.304
59995852.0,2100000000000.0,416.48,24.947,8.962,4399.756,2423.818,9.163,398.78,1.28
60383740.0,2160000000000.0,499.34,247.531,9.16,444.948,2441.975,89.825,403.74,1.258
60803700.0,2210000000000.0,3835.85,233.23,8.686,39842.336,2422.561,9.212,400.96,1.213
61260680.0,2270000000000.0,3335.81,24.354,7.845,3874.41,2371.58,91.13,398.19,1.149
61742152.0,2250000000000.0,2999.691,185.28,7.241,37926.662,2341.674,91.554,395.86,1.136
62243384.0,2150000000000.0,381.864,237.21,9.752,34715.643,216.819,88.841,375.94,1.13
62760048.0,2190000000000.0,3464.774,217.45,8.734,35576.878,2232.86,89.693,381.57,1.136
63286360.0,2220000000000.0,434.71,255.342,1.837,32522.27,258.216,87.358,371.28,1.06
63808728.0,2250000000000.0,424.755,268.3,11.248,32443.63,27.15,86.781,372.75,1.06
64302296.0,2290000000000.0,4544.43,292.193,12.291,31526.518,227.228,85.277,369.81,1.036
64773504.0,2360000000000.0,4519.923,292.772,13.43,2918.971,1879.66,83.739,355.73,0.95
65224368.0,2420000000000.0,5186.78,338.35,14.859,28289.329,1845.154,81.39,356.45,0.942
65655204.0,2460000000000.0,5131.883,336.934,14.957,27718.773,1819.881,8.783,354.03,0.916
66064808.0,2510000000000.0,5581.664,368.752,16.411,2689.16,1776.484,79.58,349.86,0.896
66432996.0,2540000000000.0,5698.725,378.583,16.92,2633.14,1747.393,78.91,349.61,0.881
282398560.0,13000000000000.0,1125.432,3113.565,11.729,8224.424,23224.577,87.489,3835.86,2.046
285470496.0,13100000000000.0,1369.183,296.96,11.424,79674.584,22744.744,87.775,3749.6,1.978
288350240.0,13300000000000.0,1864.119,3132.671,11.912,79562.889,22941.979,87.239,3865.21,1.972
291109824.0,13700000000000.0,1712.448,3118.498,11.822,79145.81,234.12,87.339,3875.36,1.924
293947872.0,14200000000000.0,182.647,3175.415,11.85,79943.172,23499.125,87.366,3963.26,1.89
296842656.0,14700000000000.0,1686.788,3172.294,11.788,7921.192,23512.965,87.376,4059.77,1.83
299753088.0,15100000000000.0,196.81,3285.536,12.36,77351.565,23186.37,86.847,4065.36,1.769
302743392.0,15400000000000.0,1762.89,3258.368,12.4,77877.793,23576.988,87.116,4173.82,1.761
305694912.0,15300000000000.0,1165.952,3382.85,12.81,74569.973,22795.661,86.329,4140.35,1.724
308512032.0,14900000000000.0,11293.51,3484.182,13.878,69351.918,21395.91,85.223,3973.87,1.686
311182848.0,15300000000000.0,11398.55,3547.18,13.669,71256.187,22173.75,85.442,4139.92,1.699
313876608.0,15500000000000.0,11925.787,3743.225,14.551,69293.94,21749.736,84.543,4126.12,1.659
316651328.0,15800000000000.0,11428.721,3618.92,14.448,66926.38,21192.219,84.67,4087.93,1.58
319375168.0,16100000000000.0,11772.286,3759.776,14.614,687.956,2172.52,84.423,4113.49,1.597
322033952.0,16500000000000.0,11834.236,3811.25,14.659,6888.242,21926.726,84.345,4149.22,1.577
324607776.0,16900000000000.0,11812.183,3834.326,14.892,66713.98,21655.591,84.19,4150.66,1.523
327210208.0,17200000000000.0,12396.195,456.161,15.769,65442.49,21413.36,83.246,4154.06,1.499
329791232.0,17600000000000.0,1292.49,4255.128,16.481,64617.516,2131.29,82.538,4108.62,1.467
332140032.0,18100000000000.0,12963.496,435.696,16.88,66858.363,2226.337,82.976,4246.01,1.475
24925558.0,117000000000.0,697.442,17.384,2.9,23356.15,582.164,97.1,45.61,5.13
25248440.0,120000000000.0,7.19,17.677,2.939,23124.542,583.859,97.61,45.44,5.017
25579032.0,123000000000.0,75.887,18.56,2.928,2345.555,598.691,97.72,46.59,5.024
25905912.0,126000000000.0,8.976,2.75,3.67,2126.14,544.698,96.331,46.73,4.49
26234924.0,133000000000.0,713.239,18.712,3.32,2772.37,544.961,96.681,47.33,4.234
26573428.0,140000000000.0,74.879,19.688,3.499,243.218,542.91,96.51,46.89,4.012
26926824.0,148000000000.0,618.15,16.645,3.159,18948.25,51.21,96.841,43.81,3.55
27309622.0,160000000000.0,668.564,18.258,3.236,19994.68,546.44,96.765,45.59,3.527
27726820.0,172000000000.0,444.52,12.325,2.329,18641.137,516.859,97.671,40.3,3.082
28167840.0,183000000000.0,642.789,18.16,3.448,18.398,57.33,96.552,44.55,2.874
28614234.0,195000000000.0,794.633,22.738,4.28,17769.472,58.46,95.72,48.1,2.722
29057456.0,208000000000.0,543.168,15.783,2.824,18693.352,543.181,97.177,49.2,2.687
29503058.0,225000000000.0,59.615,17.425,3.29,17816.746,525.648,96.791,49.48,2.413
29963220.0,243000000000.0,57.312,17.88,3.133,1763.356,528.262,96.867,50.74,2.243
30446542.0,263000000000.0,55.335,16.756,2.972,17968.19,547.69,97.28,51.93,2.145
30949416.0,284000000000.0,523.856,16.213,3.13,16862.699,521.891,96.987,53.26,1.896
31453576.0,306000000000.0,584.239,18.376,3.568,1579.458,496.667,96.432,54.5,1.683
31945680.0,320000000000.0,661.19,21.12,3.972,15981.94,51.554,96.28,57.42,1.663
32449578.0,337000000000.0,481.383,15.621,2.927,15964.751,518.49,97.73,59.04,1.584
24427732.0,331000000000.0,7612.382,185.953,22.724,25887.154,632.364,77.276,83.19,2.476
24880210.0,344000000000.0,7136.71,177.563,2.885,2734.843,672.632,79.115,87.71,2.474
25330926.0,314000000000.0,6859.989,173.77,2.24,2794.164,686.32,79.797,86.79,2.736
25782032.0,292000000000.0,689.18,175.55,21.841,24366.855,628.227,78.159,88.86,2.756
26226930.0,347000000000.0,7699.45,21.932,23.13,25587.494,671.81,76.87,96.59,2.518
26668790.0,384000000000.0,8276.949,22.736,24.534,2546.168,678.992,75.466,100.81,2.342
27102084.0,425000000000.0,8547.457,231.654,24.42,2648.254,717.67,75.597,107.35,2.236
27525096.0,463000000000.0,853.28,234.79,23.413,2792.185,768.11,76.587,111.3,2.166
27933836.0,489000000000.0,8723.52,243.668,24.759,2658.247,74.478,75.24,116.01,2.012
28327896.0,475000000000.0,8462.482,239.724,24.416,26197.527,742.12,75.585,116.33,2.067
28715026.0,478000000000.0,741.131,212.782,22.485,25546.542,733.57,77.515,110.78,1.979
29096158.0,503000000000.0,7884.318,229.43,23.652,2545.41,74.59,76.348,115.31,1.927
29470428.0,533000000000.0,765.178,224.128,22.79,26839.92,79.983,77.922,118.99,1.903
29838022.0,625000000000.0,7452.431,222.367,21.72,26858.82,81.392,78.28,120.75,1.639
30193260.0,598000000000.0,722.582,218.13,22.182,2533.827,764.82,77.818,99.48,1.642
30529722.0,559000000000.0,662.479,21.572,2.798,25142.85,767.62,79.22,118.23,1.734
30741464.0,456000000000.0,5473.757,168.271,19.947,21968.148,675.333,8.53,103.57,1.848
30563430.0,385000000000.0,616.928,186.649,21.934,21733.871,664.262,78.6,100.15,2.211
29825652.0,309000000000.0,5167.119,154.112,22.31,18284.511,545.347,77.961,96.25,2.261
79001144.0,220000000000.0,544.64,43.27,2.92,2166.68,171.122,79.97,26.56,0.975
79817768.0,234000000000.0,67.241,53.497,22.12,2362.228,188.548,77.898,30.61,1.035
80642304.0,250000000000.0,658.674,53.117,2.63,2624.48,211.638,79.937,35.8,1.061
81475816.0,267000000000.0,675.85,55.62,19.298,2826.2,23.266,8.72,40.93,1.069
82311232.0,287000000000.0,623.794,51.345,14.764,361.322,296.429,85.236,46.2,1.213
83142096.0,307000000000.0,569.465,47.347,12.84,3876.317,322.285,87.154,52.46,1.204
83951800.0,327000000000.0,668.71,56.86,16.546,3367.11,282.675,83.392,58.87,1.035
84762272.0,349000000000.0,748.486,63.443,17.134,3616.92,36.578,82.798,66.79,1.06
85597232.0,368000000000.0,853.81,73.22,15.971,4486.262,384.11,83.99,74.17,1.243
86482920.0,386000000000.0,968.394,83.749,17.96,4437.616,383.778,82.52,84.37,1.211
87411016.0,410000000000.0,97.219,79.31,14.679,5271.6,46.748,85.289,96.36,1.319
88349104.0,434000000000.0,1284.21,113.442,18.998,5472.847,483.521,8.972,105.38,1.377
89301328.0,456000000000.0,1638.135,146.288,23.36,5372.453,479.768,76.611,116.6,1.372
90267736.0,481000000000.0,1747.985,157.787,23.849,5579.187,53.621,76.123,126.79,1.375
91235504.0,510000000000.0,1848.136,168.616,23.48,6168.36,562.773,76.927,142.69,1.435
92191400.0,544000000000.0,1675.355,154.453,18.557,735.62,677.612,81.416,158.93,1.53
93126528.0,578000000000.0,185.49,172.329,19.158,786.388,726.981,8.818,177.08,1.557
94033048.0,618000000000.0,2489.328,234.78,24.183,781.731,733.62,75.792,192.31,1.567
94914328.0,661000000000.0,2371.624,225.11,2.726,967.584,86.643,79.237,210.81,1.642
